"URI","om_situadoEnVia","rdfs_label","om_tieneEnlaceSIG","geo_long","geo_lat"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/0","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ctra_2848","Gasolinera Ctra. de Medellin II","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1891","-6.348487854003906","39.44283676147461"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/1","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ctra_2564","Gasolinera Surtidor ITV","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1889","-6.373579978942871","39.43806076049805"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/2","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda_4143","Gasolinera de Carrefour","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1885","-6.396406173706055","39.4681396484375"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/3","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/calle_222","Gasolinera Mirat","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1886","-6.38253116607666","39.46931838989258"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/4","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda_1219","Gasolinera Avda. de Alemania","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1887","-6.383573055267334","39.4621467590332"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/5","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/ctra_2848","Gasolinera Ctra. de Medellin I","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1888","-6.365602970123291","39.45339584350586"
"http://opendata.caceres.es/recurso/transporte/gasolineras/Gasolinera/6","http://opendata.caceres.es/recurso/urbanismo-infraestructuras/vias/Via/avda_4143","Gasolinera Ctra. Malpartida","http://sig2.caceres.es/SerWeb/fichatoponimo.asp?mslink=1897","-6.453642845153809","39.45599365234375"
